"Group","SHA1","ID","Folder","FileName","Title","Media Filename","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
005,,005,,,,005,,,,,,,,,,,,,,,,,,
wpt_1400,,wpt_1400i,,,"World Poker Tour v14.00","World Poker Tour v14.00",,(Italian),,,it,,,,,,,,,,,,,
wpt_1400,,wpt_1400l,,,"World Poker Tour v14.00","World Poker Tour v14.00",,(Spanish),,,sp,,,,,,,,,,,,,
wrally,,wrally,,,"World Rally","World Rally",,"(Version 1.0, Checksum 0E56)",,,,,,,,,,,,,,,,
wrally2,,wrally2,,,"World Rally 2: Twin Racing","World Rally 2 - Twin Racing",,"(mask ROM version)",,,,,,,,,,,,,,,,
wrally2,,wrally2a,,,"World Rally 2: Twin Racing","World Rally 2 - Twin Racing",,"(EPROM version)",,,,?,,,,,,,,,,,,
wrally,,wrallya,,,"World Rally","World Rally",,"(Version 1.0, Checksum 3873)",,,,,,,,,,,,,,,,
wrally,,wrallyat,,,"World Rally","World Rally",,"(US, 930217)",,,us,,,,,,,,,,,,,
wrally,,wrallyb,,,"World Rally","World Rally",,"(Version 1.0, Checksum 8AA2)",,,,,,,,,,,,,,,,
wrecking,,wrecking,,,"Vs. Wrecking Crew","Vs. Wrecking Crew",,,,,,,,,,,,,,,,,,
wrestwar,,wrestwar,,,"Wrestle War","Wrestle War",,"(set 3, World) (8751 317-0103)",,,xw,,,,,,,,,,,,,
wrestwar,,wrestwar1,,,"Wrestle War","Wrestle War",,"(set 1, Japan) (FD1094 317-0090)",,,jp,,,,,,,,,,,,,
wrestwar,,wrestwar1d,,,"Wrestle War","Wrestle War",,"(set 1, Japan) (bootleg of FD1094 317-0090 set)",,,jp,,,,,,Bootleg,,,,,,,
wrestwar,,wrestwar2,,,"Wrestle War","Wrestle War",,"(set 2, World) (FD1094 317-0102)",,,xw,,,,,,,,,,,,,
wrestwar,,wrestwar2d,,,"Wrestle War","Wrestle War",,"(set 2, World) (bootleg of FD1094 317-0102 set)",,,xw,,,,,,Bootleg,,,,,,,
wrinkles,,wrinkles,,,"Talking Wrinkles",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
wrldtour,,wrldtour,,,"Al's Garage Band Goes On A World Tour","Al's Garage Band Goes On A World Tour",,,,,,,,,,,,,,,,,,
wrldtour,,wrldtour2,,,"Al's Garage Band Goes On A World Tour","Al's Garage Band Goes On A World Tour",,(R02b),,,,,,,,,,,,,,,,
wrldtour,,wrldtour3,,,"Al's Garage Band Goes On A World Tour","Al's Garage Band Goes On A World Tour",,(R06a),,,,,,,,,,,,,,,,
wrlok_l3,,wrlok_l3,,,Warlok,Warlok,,(L-3),,,,,,,,,,,,,,,,
wrlshunt,,wrlshunt,,,"Wireless Hunting Video Game System",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
wrofaero,,wrofaero,,,"War of Aero - Project MEIOU","War of Aero - Project MEIOU",,,,,,,,,,,,,,,,,,
wrungp,,wrungp,,,"Wave Runner GP","Wave Runner GP",,,,,,,,,,,,,,,,,,
wrungp,,wrungpo,,,"Wave Runner GP","Wave Runner GP",,"(USA, Rev A)",,,us,,,,,,,,,,,,,
ws,,ws,,,"World Stadium","World Stadium",,(Japan),,,jp,,,,,,,,,,,,,
ws_cart_slot,,ws_cart_slot,,,"Wonderswan Cartridge Slot",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
ws_eeprom,,ws_eeprom,,,"Wonderswan Carts w/EEPROM",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
ws_rom,,ws_rom,,,"Wonderswan Standard Carts",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
ws_sram,,ws_sram,,,"Wonderswan Carts w/SRAM",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
ws,,ws89,,,"World Stadium '89","World Stadium '89",,(Japan),,,jp,,,,,,,,,,,,,
ws,,ws90,,,"World Stadium '90","World Stadium '90",,(Japan),,,jp,,,,,,,,,,,,,
wsbbgd,,wsbbgd,,,"World Series Baseball / Super Major League","World Series Baseball % Super Major League",,(GDS-0010),,,,,,,,,,,,,,,,
wschamp,,wschamp,,,"Wing Shooting Championship V2.00","Wing Shooting Championship V2.00",,,,,,,,,,,,,,,,,,
wschamp,,wschampa,,,"Wing Shooting Championship V1.01","Wing Shooting Championship V1.01",,,,,,,,,,,,,,,,,,
wschamp,,wschampb,,,"Wing Shooting Championship V1.00","Wing Shooting Championship V1.00",,,,,,,,,,,,,,,,,,
wswan,,wscolor,,,"WonderSwan Color",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
wseries,,wseries,,,"World Series: The Season","World Series - The Season",,"(rev 1)",,,,,,,,,,,,,,,,
wseries,,wseries0,,,"World Series: The Season","World Series - The Season",,"(rev 0)",,,,?,,,,,,,,,,,,
wsf,,wsf,,,"World Soccer Finals","World Soccer Finals",,"(rev 4)",,,,,,,,,,,,,,,,
wsf_80186_sound,,wsf_80186_sound,,,"80186 DAC",@,@,(WSF),@,@,@,@,@,@,@,@,,@,@,@,,,,
wsf,,wsf3,,,"World Soccer Finals","World Soccer Finals",,"(rev 3)",,,,?,,,,,,,,,,,,
wsjr,,wsjr,,,"Who Shot Johnny Rock? v1.6","Who Shot Johnny Rock_ v1.6",,,,,,,,,,,,,,,,,,
wsjr,,wsjr_15,,,"Who Shot Johnny Rock? v1.5","Who Shot Johnny Rock_ v1.5",,,,,,,,,,,,,,,,,,
wsports,,wsports,,,"Winter Sports","Winter Sports",,,,,,,,,,,,,,,,,,
wstrike,,wstrike,,,"Witch Strike","Witch Strike",,"(Export, 6T/12T ver 1.01A)",,,,,,,,,,,,,,,,
wstrike,,wstrikea,,,"Witch Strike","Witch Strike",,"(Export, 6T/12T ver 1.01B)",,,,,,,,,,,,,,,,
wswan,,wswan,,,WonderSwan,@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
wswan_sound,,wswan_sound,,,"WonderSwan Custom Sound",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
wswan_video,,wswan_video,,,"Bandai WonderSwam VDP",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
wswe,,wswe,,,"World Soccer Winning Eleven Arcade Game Style","World Soccer Winning Eleven Arcade Game Style",,,,,,,,,,,,,,,,,,
wswe2k3,,wswe2k3,,,"World Soccer Winning Eleven Arcade Game 2003","World Soccer Winning Eleven Arcade Game 2003",,,,,,,,,,,,,,,,,,
wtchjack,,wtchjack,,,"Witch Jack","Witch Jack",,"(Export, 6T/12T ver 0.87-89)",,,,,,,,,,,,,,,,
wtchjack,,wtchjacka,,,"Witch Jack","Witch Jack",,"(Export, 6T/12T ver 0.87-88)",,,,,,,,,,,,,,,,
wtchjack,,wtchjackb,,,"Witch Jack","Witch Jack",,"(Export, 6T/12T ver 0.87)",,,,,,,,,,,,,,,,
wtchjack,,wtchjackc,,,"Witch Jack","Witch Jack",,"(Export, 6T/12T ver 0.70S)",,,,,,,,,,,,,,,,
wtchjack,,wtchjackd,,,"Witch Jack","Witch Jack",,"(Export, 6T/12T ver 0.70P)",,,,,,,,,,,,,,,,
wtchjack,,wtchjacke,,,"Witch Jack","Witch Jack",,"(Export, 6T/12T ver 0.65)",,,,,,,,,,,,,,,,
wtchjack,,wtchjackf,,,"Witch Jack","Witch Jack",,"(Export, 6T/12T ver 0.64)",,,,,,,,,,,,,,,,
wtchjack,,wtchjackg,,,"Witch Jack","Witch Jack",,"(Export, 6T/12T ver 0.62)",,,,,,,,,,,,,,,,
wtchjack,,wtchjackh,,,"Witch Jack","Witch Jack",,"(Export, 6T/12T ver 0.40T)",,,,,,,,,,,,,,,,
wtchjack,,wtchjacki,,,"Witch Jack","Witch Jack",,"(Export, 6T/12T ver 0.40)",,,,,,,,,,,,,,,,
wtchjack,,wtchjackj,,,"Witch Jackpot","Witch Jackpot",,"(Export, 6T/12T ver 0.25)",,,,,,,,,,,,,,,,
wtennis,,wtennis,,,"World Tennis","World Tennis",,,,,,,,,,,,,,,,,,
wtepee,,wtepee,,,"Wild Tepee - Power Pay","Wild Tepee - Power Pay",,"(10230211, NSW/ACT)",,,,,,,,,,,,,,,,
wthing,,wthing,,,"Wild Thing","Wild Thing",,"(0101158V, NSW/ACT)",,,,,,,,,,,,,,,,
wthing,,wthinga,,,"Wild Thing","Wild Thing",,"(0201176V, NSW/ACT)",,,,,,,,,,,,,,,,
wtiger,,wtiger,,,"White Tiger Classic","White Tiger Classic",,"(0200954V, NSW/ACT)",,,,,,,,,,,,,,,,
wtigernz,,wtigernz,,,"White Tiger","White Tiger",,"(3VXFC5342, New Zealand)",,,nz,,,,,,,,,,,,,
wtl3132,,wtl3132,,,"Weitek 3132",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
wtrnymph,,wtrnymph,,,Water-Nymph,Water-Nymph,,"(Ver. 1.4)",,,,,,,,,,,,,,,,
wulybuly,,wulybuly,,,"Wully Bully",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
wunitvid,,wunitvid,,,"Midway W-Unit Video",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
wupndown,,wupndown,,,"Witch Up & Down","Witch Up & Down",,"(Export, 6T/12T ver 1.02)",,,,,,,,,,,,,,,,
wupndown,,wupndowna,,,"Witch Up & Down","Witch Up & Down",,"(Export, 6T/12T ver 0.99, set 1)",,,,,,,,,,,,,,,,
wupndown,,wupndownb,,,"Witch Up & Down","Witch Up & Down",,"(Export, 6T/12T ver 0.99, set 2)",,,,,,,,,,,,,,,,
wupndown,,wupndownc,,,"Witch Up & Down","Witch Up & Down",,"(Export, 6T/12T ver 0.99, set 3)",,,,,,,,,,,,,,,,
wupndown,,wupndownd,,,"Witch Up & Down","Witch Up & Down",,"(Export, 6T/12T ver 0.99T)",,,,,,,,,,,,,,,,
ww_l5,,ww_l2,,,"White Water","White Water",,(L-2),,,,,,,,,,,,,,,,
ww_l5,,ww_l3,,,"White Water","White Water",,(L-3),,,,,,,,,,,,,,,,
ww_l5,,ww_l4,,,"White Water","White Water",,(L-4),,,,,,,,,,,,,,,,
ww_l5,,ww_l5,,,"White Water","White Water",,(L-5),,,,,,,,,,,,,,,,
ww_l5,,ww_lh5,,,"White Water","White Water",,(LH-5),,,,,,,,,,,,,,,,
ww_l5,,ww_lh6,,,"White Water","White Water",,(LH-6),,,,,,,,,,,,,,,,
ww_l5,,ww_p1,,,"White Water","White Water",,"(P-8 P-1 sound)",,,,,,,,,,,,,,,,
ww_l5,,ww_p8,,,"White Water","White Water",,"(P-8 P-2 sound)",,,,,,,,,,,,,,,,
redalert,,ww3,,,"WW III","WW III",,,,,,,,,,,,,,,,,,
wwallyj,,wwallyj,,,"Wally wo Sagase!","Wally wo Sagase!",,"(rev B, Japan) (FD1094 317-0197B)",,,jp,,,,,,,,,,,,,
wwallyj,,wwallyja,,,"Wally wo Sagase!","Wally wo Sagase!",,"(rev A, Japan) (FD1094 317-0197A)",,,jp,,,,,,,,,,,,,
wwallyj,,wwallyjad,,,"Wally wo Sagase!","Wally wo Sagase!",,"(rev A, Japan) (bootleg of FD1094 317-0197A set)",,,jp,,,,,,Bootleg,,,,,,,
wwallyj,,wwallyjd,,,"Wally wo Sagase!","Wally wo Sagase!",,"(rev B, Japan) (bootleg of FD1094 317-0197B set)",,,jp,,,,,,Bootleg,,,,,,,
wwaratah,,wwaratah,,,"Wild Waratah","Wild Waratah",,"(10215911, NSW/ACT)",,,,,,,,,,,,,,,,
wwaratah,,wwaratahsp,,,"Wild Waratah","Wild Waratah",,"(10215911, NSW/ACT, Show Program)",,,,,,,,,,,,,,,,
wways,,wways,,,"Wild Ways","Wild Ways",,"(10106911, NSW/ACT)",,,,,,,,,,,,,,,,
wways,,wwaysm,,,"Wild Ways","Wild Ways",,"(10130111, Malaysia)",,,,,,,,,,,,,,,,
wwestern,,wwestern,,,"Wild Western","Wild Western",,"(set 1)",,,,,,,,,,,,,,,,
wwestern,,wwestern1,,,"Wild Western","Wild Western",,"(set 2)",,,,,,,,,,,,,,,,
wwfmania,,wwfmania,,,"WWF: Wrestlemania","WWF - Wrestlemania",,"(rev 1.30 08/10/95)",,,,,,,,,,,,,,,,
wwfmania,,wwfmaniab,,,"WWF: Wrestlemania","WWF - Wrestlemania",,"(rev 1.20 08/02/95)",,,,,,,,,,,,,,,,
wwfmania,,wwfmaniac,,,"WWF: Wrestlemania","WWF - Wrestlemania",,"(rev 1.1 07/11/95)",,,,,,,,,,,,,,,,
wwfmania,,wwfmaniap,,,"WWF: Wrestlemania","WWF - Wrestlemania",,"(proto 2.01 06/07/95)",,,,?,,,,,,,,,,,,
wwfr_106,,wwfr_103,,,"WWF Royal Rumble","WWF Royal Rumble",,(1.03),,,,,,,,,,,,,,,,
wwfr_106,,wwfr_103f,,,"WWF Royal Rumble",@,@,"(1.03 French)",@,@,fr,@,@,@,@,@,,@,@,@,,,,
wwfr_106,,wwfr_106,,,"WWF Royal Rumble","WWF Royal Rumble",,(1.06),,,,,,,,,,,,,,,,
wwfroyal,,wwfroyal,,,"WWF Royal Rumble","WWF Royal Rumble",,,,,,,,,,,,,,,,,,
wwfsstar,,wwfsstar,,,"WWF Superstars","WWF Superstars",,(Europe),,,eu,,,,,,,,,,,,,
wwfsstar,,wwfsstarb,,,"WWF Superstars","WWF Superstars",,(bootleg),,,,,,,,,Bootleg,,,,,,,
wwfsstar,,wwfsstarj,,,"WWF Superstars","WWF Superstars",,(Japan),,,jp,,,,,,,,,,,,,
wwfsstar,,wwfsstaru4,,,"WWF Superstars","WWF Superstars",,"(US revision 4)",,,us,,,,,,,,,,,,,
wwfsstar,,wwfsstaru6,,,"WWF Superstars","WWF Superstars",,"(US revision 6)",,,us,,,,,,,,,,,,,
wwfsstar,,wwfsstaru7,,,"WWF Superstars","WWF Superstars",,"(US revision 7)",,,us,,,,,,,,,,,,,
wwfwfest,,wwfwfest,,,"WWF WrestleFest","WWF WrestleFest",,(World),,,xw,,,,,,,,,,,,,
wwfwfest,,wwfwfestb,,,"WWF WrestleFest",,,"(US bootleg)",,,us,,,,,,Bootleg,,,,,,,
wwfwfest,,wwfwfestj,,,"WWF WrestleFest","WWF WrestleFest",,(Japan),,,jp,,,,,,,,,,,,,
wwfwfest,,wwfwfestk,,,"WWF WrestleFest","WWF WrestleFest",,(Korea),,,kr,,,,,,,,,,,,,
wwfwfest,,wwfwfestu,,,"WWF WrestleFest","WWF WrestleFest",,"(US, rev 2)",,,us,,,,,,,,,,,,,
wwfwfest,,wwfwfestu1,,,"WWF WrestleFest",@,@,(US),@,@,us,@,@,@,@,@,,@,@,@,,,,
wwfwfest,,wwfwfestub,,,"WWF WrestleFest",@,@,"(US bootleg)",@,@,us,@,@,@,@,@,Bootleg,@,@,@,,,,
wwjgtin,,wwjgtin,,,"Wai Wai Jockey Gate-In!","Wai Wai Jockey Gate-In!",,,,,,,,,,,,,,,,,,
wwmarine,,wwmarine,,,"Waku Waku Marine","Waku Waku Marine",,,,,,,,,,,,,,,,,,
wy100,,wy100,,,WY-100,@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
wy100kb,,wy100kb,,,"WY-100 Keyboard",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
wy120,,wy120,,,WY-120,@,@,(v1.4),@,@,@,@,@,@,@,@,,@,@,@,,,,
wy150,,wy150,,,WY-150,WY-150,,(v1.0),,,,?,,,,,,,,,,,,
wy160,,wy160,,,WY-160,WY-160,,(v1.7),,,,?,,,,,,,,,,,,
ibm5170,,wy220001,,,"WYSEpc 286",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
wy30p,,wy30p,,,WY-30+,WY-30+,,(v1.8),,,,?,,,,,,,,,,,,
wy50,,wy50,,,WY-50,WY-50,,"(Rev. E)",,,,?,,,,,,,,,,,,
wy50kb,,wy50kb,,,"WY-50 Keyboard",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
wy55,,wy55,,,WY-55,WY-55,,(v2.1),,,,?,,,,,,,,,,,,
wy60,,wy60,,,WY-60,WY-60,,"(set 1)",,,,?,,,,,,,,,,,,
wy60,,wy60a,,,WY-60,@,@,"(set 2)",@,@,@,@,@,@,@,@,,@,@,@,,,,
wy75,,wy75,,,WY-75,@,@,"(Rev. H)",@,@,@,@,@,@,@,@,,@,@,@,,,,
wy85,,wy85,,,WY-85,WY-85,,"(Rev. A)",,,,?,,,,,,,,,,,,
wyse700,,wyse700,,,"Wyse 700","Wyse 700",,,,,,,,,,,,,,,,,,
wyvernf0,,wyvernf0,,,"Wyvern F-0","Wyvern F-0",,"(Rev 1)",,,,,,,,,,,,,,,,
wyvernf0,,wyvernf0a,,,"Wyvern F-0",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
wivernwg,,wyvernwg,,,"Wyvern Wings","Wyvern Wings",,"(set 1)",,,,,,,,,,,,,,,,
wivernwg,,wyvernwga,,,"Wyvern Wings","Wyvern Wings",,"(set 2)",,,,,,,,,,,,,,,,
wzwaysll,,wzwaysll,,,"Wizard Ways - Lady Luck","Wizard Ways - Lady Luck",,"(20139111, NSW/ACT)",,,,,,,,,,,,,,,,
x07,,x07,,,X-07,X-07,,,,,,,,,,,,,,,,,,
x1,,x1,,,,x1,,(CZ-800C),,,,,,,,,,,,,,,,
x1_010,,x1_010,,,"Seta X1-010",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
x1_keyboard,,x1_keyboard,,,"Sharp X1 Keyboard",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
x820ii,,x168,,,"Xerox 16/8","Xerox 16%8",,,,,,,,,,,,,,,,,,
x1,,x1turbo,,,"X1 Turbo","X1 Turbo",,(CZ-850C),,,,,,,,,,,,,,,,
x1,,x1turbo40,,,"X1 Turbo","X1 Turbo",,(CZ-862C),,,,,,,,,,,,,,,,
x1,,x1twin,,,"X1 Twin","X1 Twin",,(CZ-830C),,,,,,,,,,,,,,,,
x2201,,x2201,,,"Xicor X2201 1024x1 NOVRAM",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
x2210,,x2210,,,"Xicor X2210 64x4 NOVRAM",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
x2212,,x2212,,,"Xicor X2212 256x4 NOVRAM",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
x2222,,x2222,,,,x2222,,"(final debug?)",,,,,,,,,,,,,,,,
x2222,,x2222o,,,,x2222,,"(5-level prototype)",,,,,,,,,,,,,,,,
x2404p,,x2404p,,,"X2404P I2C Memory",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
x24c44_16,,x24c44_16,,,"Serial EEPROM X24C44",@,@,(16x16),@,@,@,@,@,@,@,@,,@,@,@,,,,
x5jokers,,x5jokers,,,"X Five Jokers","X Five Jokers",,"(Version 1.12)",,,,,,,,,,,,,,,,
x68000,,x68000,,,,x68000,,,,,,,,,,,,,,,,,,
x68000,,x68030,,,X68030,X68030,,,,,,,,,,,,,,,,,,
x68k_cz6bs1,,x68k_cz6bs1,,,"Sharp CZ-6BS1 SCSI-1","Sharp CZ-6BS1 SCSI-1",,,,,,,,,,,,,,,,,,
x68k_expansion_slot,,x68k_expansion_slot,,,"Sharp X680x0 expansion slot",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
x68k_hdc_image,,x68k_hdc_image,,,"SASI Hard Disk",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
x68k_keyboard,,x68k_keyboard,,,"Sharp X68000 Keyboard",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
x68k_midi,,x68k_midi,,,"X68000 MIDI Interface",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
x68k_neptunex,,x68k_neptunex,,,Neptune-X,@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
x68000,,x68ksupr,,,"X68000 Super","X68000 Super",,,,,,,,,,,,,,,,,,
x68000,,x68kxvi,,,"X68000 XVI","X68000 XVI",,,,,,,,,,,,,,,,,,
x76f041,,x76f041,,,"X76F041 Secure SerialFlash",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
x76f100,,x76f100,,,"X76F100 Secure SerialFlash",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
bigboard,,x820,,,"Xerox 820","Xerox 820",,,,,,,,,,,,,,,,,,
x820ii,,x820ii,,,"Xerox 820-II","Xerox 820-II",,,,,,,,,,,,,,,,,,
x820kb,,x820kb,,,"Xerox 820 Keyboard","Xerox 820 Keyboard",,,,,,,,,,,,,,,,,,
xavbaseb,,xavbaseb,,,"XaviX Baseball",@,@,(XaviXPORT),@,@,@,@,@,@,@,@,,@,@,@,,,,
xavbassf,,xavbassf,,,"XaviX Bass Fishing",@,@,(XaviXPORT),@,@,@,@,@,@,@,@,,@,@,@,,,,
xavbowl,,xavbowl,,,"XaviX Bowling",@,@,(XaviXPORT),@,@,@,@,@,@,@,@,,@,@,@,,,,
xavbox,,xavbox,,,"XaviX Boxing",@,@,(XaviXPORT),@,@,@,@,@,@,@,@,,@,@,@,,,,
xavix,,xavix,,,,@,@,"(SSD 97 / SSD 98)",@,@,@,@,@,@,@,@,,@,@,@,,,,
xavix_adc,,xavix_adc,,,"XaviX ADC",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
xavix_anport,,xavix_anport,,,"XaviX Analog ports",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
xavix_madfb_ball,,xavix_madfb_ball,,,"XaviX / Radica Football Ball",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
xavix_math,,xavix_math,,,"XaviX Math Unit",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
xavix_mtrk_wheel,,xavix_mtrk_wheel,,,"XaviX / Radica Monster Truck Steering Wheel",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
xavix_sound,,xavix_sound,,,"XaviX Sound",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
xavix2000,,xavix2000,,,XaviX,@,@,"(SSD 2000)",@,@,@,@,@,@,@,@,,@,@,@,,,,
xavix2002,,xavix2002,,,XaviX,@,@,"(SSD 2002) (SuperXaviX)",@,@,@,@,@,@,@,@,,@,@,@,,,,
xavix2002io,,xavix2002io,,,"XaviX 2002 IO",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
xavjmat,,xavjmat,,,"Jackie Chan J-Mat Fitness",@,@,(XaviXPORT),@,@,@,@,@,@,@,@,,@,@,@,,,,
xavmusic,,xavmusic,,,"XaviX Music & Circuit",@,@,(XaviXPORT),@,@,@,@,@,@,@,@,,@,@,@,,,,
xavtenni,,xavtenni,,,"XaviX Tennis","XaviX Tennis",,(XaviXPORT),,,,?,,,,,,,,,,,,
ibm5170,,xb42639,,,"Apricot XEN-S","Apricot XEN-S",,"(Venus I Motherboard 286)",,,,,,,,,,,,,,,,
ibm5170,,xb42639a,,,"Apricot XEN-S","Apricot XEN-S",,"(Venus II Motherboard 286)",,,,,,,,,,,,,,,,
ibm5170,,xb42663,,,"Apricot Qi 300","Apricot Qi 300",,"(Rev D,E & F Motherboard)",,,,,,,,,,,,,,,,
ibm5170,,xb42664,,,"Apricot XEN-S","Apricot XEN-S",,"(Venus I Motherboard 386)",,,,,,,,,,,,,,,,
ibm5170,,xb42664a,,,"Apricot XEN-S","Apricot XEN-S",,"(Venus II Motherboard 386)",,,,,,,,,,,,,,,,
xbox,,xbox,,,,xbox,,,,,,,,,,,,,,,,,,
xc1701,,xc1701,,,"Xilinx 1,048,576 bit Serial PROM",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
xc1702l,,xc1702l,,,"Xilinx 2,097,152 bit Serial PROM",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
xc1704l,,xc1704l,,,"Xilinx 4,194,304 bit Serial PROM",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
xc17128e,,xc17128e,,,"Xilinx 131,072 bit Serial PROM",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
xc17256e,,xc17256e,,,"Xilinx 262,144 bit Serial PROM",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
xc1736e,,xc1736e,,,"Xilinx 36,288 bit Serial PROM",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
xc17512l,,xc17512l,,,"Xilinx 524,288 bit Serial PROM",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
xc1765e,,xc1765e,,,"Xilinx 65,536 bit Serial PROM",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
xday2,,xday2,,,"X-Day 2","X-Day 2",,(Japan),,,jp,,,,,,,,,,,,,
xegs,,xegs,,,"Atari XE Game System","Atari XE Game System",,,,,,,,,,,,,,,,,,
xegs_cart_slot,,xegs_cart_slot,,,"Atari XEGS Cartridge Slot",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
xenon,,xenon,,,,xenon,,,,,,,,,,,,,,,,,,
xenon,,xenonf,,,,xenon,,(French),,,fr,,,,,,,,,,,,,
xenophob,,xenophob,,,Xenophobe,Xenophobe,,,,,,,,,,,,,,,,,,
xevi3dg,,xevi3dg,,,"Xevious 3D/G","Xevious 3D%G",,"(World, XV32/VER.B)",,,xw,,,,,,,,,,,,,
xevi3dg,,xevi3dga,,,"Xevious 3D/G",@,@,"(World, XV32/VER.A)",@,@,xw,@,@,@,@,@,,@,@,@,,,,
xevi3dg,,xevi3dgj,,,"Xevious 3D/G","Xevious 3D%G",,"(Japan, XV31/VER.A)",,,jp,,,,,,,,,,,,,
xevious,,xevios,,,Xevios,Xevios,,,,,,,,,,,,,,,,,,
xevious,,xevious,,,,xevious,,(Namco),,,,,,,,,,,,,,,,
xevious,,xeviousa,,,,xevious,,"(Atari, harder)",,,,,,,,,,,,,,,,
xevious,,xeviousb,,,,xevious,,(Atari),,,,,,,,,,,,,,,,
xevious,,xeviousc,,,,xevious,,"(Atari, Namco PCB)",,,,,,,,,,,,,,,,
xexex,,xexex,,,,xexex,,"(ver EAA)",,,,,,,,,,,,,,,,
xexex,,xexexa,,,,xexex,,"(ver AAA)",,,,,,,,,,,,,,,,
xexex,,xexexj,,,,xexex,,"(ver JAA)",,,,,,,,,,,,,,,,
xeye,,xeye,,,X'eye,X'eye,,"(USA, NTSC)",,,us,,,,,,,,,,,,,
xfiles,,xfiles,,,"The X-Files","The X-Files",,,,,,,,,,,,,,,,,,
xfilesp,,xfiles2,,,X-Files,X-Files,,(2.04),,,,,,,,,,,,,,,,
xfilesp,,xfiles20,,,X-Files,X-Files,,(2.00),,,,,,,,,,,,,,,,
xfiles,,xfilesk,,,"The X-Files","The X-Files",,"(Censored, Korea)",,,kr,,,,,,,,,,,,,
xfilesp,,xfilesp,,,X-Files,X-Files,,(3.03),,,,,,,,,,,,,,,,
xfilesp,,xfilespf,,,X-Files,X-Files,,"(3.03 France)",,,fr,,,,,,,,,,,,,
xforce,,xforce,,,"X Force","X Force",,,,,,,,,,,,,,,,,,
xiistag,,xiistag,,,"XII Stag",@,@,"(V2.01J 2002/6/26 22:27)",@,@,@,@,@,@,@,@,,@,@,@,,,,
xl25,,xl25,,,"XL 25","XL 25",,,,,,?,,,,,,,,,,,,
xmap9,,xmap9,,,"SGI XMAP9",@,@,,@,@,@,@,@,@,@,@,,@,@,@,,,,
xmcota,,xmcota,,,"X-Men: Children of the Atom","X-Men - Children of the Atom",,"(Euro 950331)",,,eu,,,,,,,,,,,,,
xmcota,,xmcotaa,,,"X-Men: Children of the Atom","X-Men - Children of the Atom",,"(Asia 950105)",,,xa,,,,,,,,,,,,,
